HOSPITAL_LOCATION_ID,PRODUCT_NUMBER,SUBSEQUENT_ORDER_QUANTITY,SUBSEQUENT_DELIVERY_QUANTITY,ORIGINAL_ORDER_QUANTITY,ORIGINAL_DELIVERY_QUANTITY,ENTRY_DATE,SUBSEQUENT_ORDER_DATE,LOST_QUANTITY,DAYS_BETWEEN_ORDERS
44325.0,1AB2692,1,1,1,1,2022-12-18,2023-01-04,0,17
44383.0,97403,12,12,3,3,2023-01-20,2023-02-09,0,20
44383.0,97403,12,12,3,3,2023-01-20,2023-03-08,0,47
44383.0,97403,12,12,12,12,2023-02-09,2023-03-08,0,27
44383.0,388018,1,1,1,1,2023-02-09,2023-03-08,0,27
44383.0,1679408,6,0,2,2,2022-12-16,2023-01-11,0,26
44383.0,1679408,5,5,2,2,2022-12-16,2023-01-05,0,20
44383.0,1679408,6,0,5,5,2023-01-05,2023-01-11,0,6
44383.0,2305135,8,8,8,8,2023-01-20,2023-02-09,0,20
44383.0,2305135,92,92,8,8,2023-01-20,2023-03-08,0,47
44383.0,2305135,92,92,8,8,2023-02-09,2023-03-08,0,27
44383.0,5307401,10,0,4,0,2022-10-31,2022-12-20,4,50
44383.0,5307401,10,0,10,0,2022-12-20,2023-01-20,10,31
44383.0,5307401,6,0,10,0,2022-12-20,2023-01-11,10,22
44383.0,5307401,2,0,10,0,2022-12-20,2023-02-09,10,51
44383.0,5307401,2,0,10,0,2023-01-20,2023-02-09,10,20
44383.0,5307401,10,0,6,0,2023-01-11,2023-01-20,6,9
44383.0,5307401,2,0,6,0,2023-01-11,2023-02-09,6,29
44383.0,5482401,16,16,16,16,2023-01-20,2023-02-09,0,20
44383.0,6598405,24,0,24,24,2023-01-20,2023-03-08,0,47
44383.0,6598405,24,0,20,20,2023-02-09,2023-03-08,0,27
44383.0,6623400,8,8,6,6,2023-01-20,2023-02-09,0,20
44409.0,91488,6,6,6,6,2022-12-27,2023-02-10,0,45
44409.0,97403,9,9,6,6,2022-12-27,2023-02-10,0,45
44409.0,367012,3,3,2,2,2022-12-30,2023-02-14,0,46
44409.0,367012,2,2,2,2,2022-12-30,2023-02-10,0,42
44409.0,367012,2,2,2,2,2022-12-27,2022-12-30,0,3
44409.0,367012,3,3,2,2,2022-12-27,2023-02-14,0,49
44409.0,367012,2,2,2,2,2022-12-27,2023-02-10,0,45
44409.0,367012,3,3,2,2,2023-02-10,2023-02-14,0,4
44409.0,2305135,5,5,5,5,2022-12-27,2023-02-10,0,45
44409.0,4520400,2,2,2,2,2022-12-27,2023-02-10,0,45
44409.0,4907400,60,60,24,24,2022-12-30,2023-02-10,0,42
44409.0,4907400,60,60,36,36,2022-12-27,2023-02-10,0,45
44409.0,5482401,40,40,40,40,2022-12-27,2023-02-10,0,45
44409.0,5963336,2,2,2,2,2022-12-27,2023-02-10,0,45
44409.0,6598405,3,3,2,2,2022-12-27,2023-02-10,0,45
44409.0,6623400,3,3,2,2,2022-12-27,2023-02-10,0,45
44482.0,505018,3,3,3,0,2023-01-11,2023-01-25,3,14
44482.0,505018,3,3,3,0,2023-01-11,2023-01-25,3,14
44482.0,4608404,6,6,6,0,2023-01-11,2023-01-25,6,14
44483.0,504010,1,1,1,1,2023-01-18,2023-01-24,0,6
44483.0,5482401,6,6,4,4,2023-01-16,2023-01-19,0,3
44504.0,741018,1,1,1,0,2023-02-20,2023-03-03,1,11
44547.0,505018,4,4,1,1,2023-02-21,2023-03-22,0,29
44547.0,505018,4,4,5,0,2023-02-21,2023-03-22,5,29
44547.0,9511404,3,3,2,2,2023-02-21,2023-03-01,0,8
44554.0,2306265,3,3,3,3,2023-02-20,2023-03-20,0,28
44556.0,14407,8,8,14,0,2023-01-25,2023-02-14,14,20
44566.0,82404,8,8,1,0,2023-01-18,2023-03-06,1,47
44644.0,97403,8,8,4,4,2023-01-10,2023-03-06,0,55
44644.0,504010,5,5,5,5,2023-01-20,2023-03-08,0,47
44644.0,505018,7,7,5,5,2023-01-20,2023-03-08,0,47
44648.0,2256106,1,0,1,1,2023-03-02,2023-03-13,0,11
44648.0,5482401,10,10,5,5,2023-03-02,2023-03-13,0,11
44648.0,6179403,3,3,2,2,2023-03-02,2023-03-13,0,11
44648.0,6598405,3,3,3,3,2023-03-02,2023-03-13,0,11
44648.0,8717714,1,1,1,1,2023-03-02,2023-03-13,0,11
44670.0,504010,4,4,3,3,2023-01-19,2023-02-27,0,39
44716.0,504010,1,1,1,1,2023-02-28,2023-03-16,0,16
44716.0,505018,3,3,3,3,2023-02-28,2023-03-16,0,16
44731.0,504010,2,2,2,2,2023-03-16,2023-03-21,0,5
44731.0,505018,4,4,4,4,2023-03-16,2023-03-21,0,5
44735.0,6979407,6,0,5,5,2023-01-04,2023-02-24,0,51
44735.0,6979407,6,0,5,5,2023-01-04,2023-02-24,0,51
44767.0,5482401,2,2,2,2,2023-01-20,2023-03-16,0,55
44787.0,5406,4,4,2,2,2023-01-03,2023-02-21,0,49
44826.0,1105403,4,4,4,0,2023-01-09,2023-02-20,4,42
44826.0,1401405,4,4,2,0,2023-01-09,2023-02-20,2,42
44826.0,9511404,4,4,2,0,2023-01-09,2023-02-20,2,42
44858.0,367012,6,6,2,2,2023-01-06,2023-02-02,0,27
44965.0,504010,8,8,5,5,2023-02-01,2023-03-23,0,50
44965.0,505018,12,12,10,10,2023-02-01,2023-03-23,0,50
44966.0,504010,2,2,1,0,2023-01-23,2023-03-08,1,44
44967.0,14407,4,4,4,0,2023-01-27,2023-02-20,4,24
44967.0,1AB2735,6,6,6,6,2023-01-26,2023-01-27,0,1
44969.0,14407,4,4,4,4,2023-01-11,2023-02-09,0,29
45026.0,367012,1,1,1,1,2023-01-27,2023-03-21,0,53
45042.0,1AB3456,6,6,6,0,2023-02-17,2023-03-08,6,19
45042.0,1AB4571,6,6,1,1,2023-02-17,2023-03-08,0,19
45074.0,1401405,8,0,6,0,2022-12-13,2023-02-10,6,59
45074.0,1402403,8,8,6,6,2022-12-13,2023-02-10,0,59
45074.0,1402403,10,10,6,6,2022-12-13,2023-01-10,0,28
45074.0,6598405,6,6,4,4,2023-01-10,2023-02-10,0,31
45121.0,373019,2,2,2,0,2023-01-23,2023-02-27,2,35
45131.0,504010,8,8,8,8,2023-01-25,2023-03-09,0,43
45131.0,505018,18,18,16,16,2023-01-25,2023-03-09,0,43
45144.0,504010,3,3,2,2,2022-12-28,2023-01-30,0,33
45144.0,505018,5,5,5,5,2022-12-28,2023-01-30,0,33
45144.0,505018,5,5,5,5,2023-01-30,2023-03-27,0,56
45238.0,725012,4,4,4,0,2023-01-20,2023-01-30,4,10
45238.0,830019,12,12,3,3,2023-01-20,2023-01-30,0,10
45257.0,8720774,1,1,1,0,2022-11-22,2023-01-13,1,52
45258.0,504010,6,6,6,6,2023-01-03,2023-02-22,0,50
45258.0,5482401,6,6,4,4,2023-01-27,2023-02-22,0,26
45280.0,505018,6,6,3,3,2023-01-16,2023-03-10,0,53
45281.0,97403,6,6,3,3,2022-12-13,2023-02-06,0,55
45281.0,5482401,6,6,3,3,2022-12-13,2023-02-06,0,55
45296.0,504010,4,4,4,4,2023-01-07,2023-03-08,0,60
45307.0,4757409,3,0,3,0,2022-12-08,2023-01-12,3,35
45307.0,4757409,5,5,3,0,2023-01-12,2023-03-03,3,50
45379.0,91488,10,10,5,5,2023-01-05,2023-01-31,0,26
45379.0,97403,2,2,1,1,2023-03-02,2023-03-03,0,1
45379.0,5480405,10,10,10,0,2023-01-31,2023-03-16,10,44
45474.0,97403,2,2,2,0,2023-02-14,2023-02-20,2,6
45474.0,97403,2,2,2,2,2023-02-14,2023-02-20,0,6
45474.0,374025,2,0,2,2,2023-02-14,2023-02-20,0,6
45474.0,387028,3,3,3,3,2023-02-14,2023-02-20,0,6
45474.0,3029395,2,2,2,2,2023-01-18,2023-02-20,0,33
45474.0,8717714,1,1,1,1,2023-01-18,2023-02-20,0,33
45474.0,8720774,1,1,1,1,2023-01-18,2023-02-20,0,33
45474.0,8720790,3,3,3,3,2023-01-18,2023-02-20,0,33
45474.0,1AA0004,1,1,1,1,2023-02-14,2023-02-20,0,6
45474.0,1AB2735,2,2,2,2,2023-02-14,2023-02-20,0,6
45524.0,504010,3,3,3,0,2023-01-17,2023-01-20,3,3
45524.0,505018,6,6,6,0,2023-01-17,2023-01-20,6,3
45524.0,546053,1,0,1,0,2023-01-17,2023-01-31,1,14
45524.0,575011,1,1,1,0,2023-01-17,2023-01-31,1,14
45524.0,666018,14,14,11,11,2023-01-17,2023-01-31,0,14
45524.0,725012,1,1,1,0,2023-01-17,2023-01-20,1,3
45535.0,5406,10,10,10,0,2023-02-08,2023-02-21,10,13
45535.0,24406,10,10,10,0,2023-02-08,2023-02-21,10,13
45547.0,504010,4,4,2,2,2023-01-10,2023-03-03,0,52
45547.0,505018,8,8,2,2,2023-01-10,2023-03-03,0,52
45547.0,2305135,16,16,10,10,2023-01-10,2023-03-03,0,52
45556.0,504010,3,0,3,3,2023-01-06,2023-02-06,0,31
45556.0,505018,6,0,5,5,2023-01-06,2023-02-06,0,31
45573.0,2306265,4,4,4,4,2023-01-09,2023-02-03,0,25
45575.0,5406,11,11,3,3,2023-01-11,2023-03-02,0,50
45629.0,62349,2,2,2,2,2023-02-03,2023-03-06,0,31
45629.0,504010,2,2,2,2,2023-02-03,2023-03-06,0,31
45629.0,505018,6,6,2,2,2023-02-03,2023-03-06,0,31
45631.0,5482401,3,3,2,2,2022-11-08,2022-12-13,0,35
45680.0,200538,5,0,5,5,2023-02-13,2023-03-06,0,21
45680.0,9803017,1,0,1,1,2023-02-13,2023-03-06,0,21
45680.0,9804015,1,1,1,0,2023-02-13,2023-03-06,1,21
45680.0,9807019,2,0,2,2,2023-02-13,2023-03-06,0,21
45680.0,9809015,5,5,5,0,2023-02-13,2023-03-06,5,21
45727.0,373019,2,2,3,1,2023-01-11,2023-01-18,2,7
45727.0,6923016,8,8,2,2,2023-01-08,2023-01-18,0,10
45752.0,24406,2,2,2,0,2023-01-09,2023-01-23,2,14
45752.0,1AB2733,1,1,1,0,2022-12-22,2022-12-29,1,7
45752.0,1AB6168,1,1,1,0,2022-12-22,2022-12-29,1,7
45754.0,97403,6,6,5,5,2023-01-20,2023-02-16,0,27
45754.0,5482401,5,5,5,5,2023-01-20,2023-02-16,0,27
45754.0,6598405,7,7,5,5,2023-01-20,2023-02-16,0,27
45782.0,3029395,2,2,2,0,2022-12-14,2022-12-19,2,5
45782.0,3029395,2,2,2,0,2022-12-14,2022-12-19,2,5
45812.0,91488,12,12,12,0,2023-02-14,2023-02-16,12,2
45840.0,24406,3,3,3,3,2023-01-06,2023-01-15,0,9
45874.0,14407,4,4,4,0,2023-01-10,2023-01-24,4,14
45928.0,11403,2,2,2,2,2023-01-20,2023-02-15,0,26
45928.0,829012,2,0,2,0,2022-12-23,2023-02-15,2,54
45928.0,829012,2,2,2,0,2022-12-23,2023-02-15,2,54
45928.0,829012,2,0,2,2,2022-12-23,2023-02-15,0,54
45928.0,829012,2,2,2,2,2022-12-23,2023-02-15,0,54
45928.0,829012,3,3,2,0,2023-02-15,2023-03-14,2,27
45928.0,829012,3,3,2,2,2023-02-15,2023-03-14,0,27
45928.0,3029395,1,0,1,0,2023-02-15,2023-03-03,1,16
46030.0,725012,1,1,1,0,2023-01-05,2023-01-09,1,4
46037.0,829012,1,1,1,0,2023-03-03,2023-03-15,1,12
46043.0,505018,8,0,8,0,2023-01-09,2023-03-06,8,56
46043.0,5482401,2,2,8,0,2023-01-09,2023-03-06,8,56
46069.0,14407,4,4,4,0,2022-11-23,2023-01-10,4,48
46069.0,4608404,4,4,4,0,2022-11-23,2023-01-10,4,48
46079.0,5482401,8,8,6,6,2023-01-03,2023-02-27,0,55
46117.0,97403,10,10,10,10,2023-01-04,2023-02-13,0,40
46117.0,1AB2733,5,5,5,5,2023-01-04,2023-02-13,0,40
46215.0,14407,3,0,3,0,2023-01-20,2023-02-01,3,12
46215.0,1401405,1,1,1,0,2023-01-20,2023-02-01,1,12
46225.0,7402,6,0,6,0,2022-12-27,2023-01-04,6,8
46225.0,365016,2,0,2,0,2022-12-27,2023-01-04,2,8
46225.0,378019,2,0,2,0,2022-12-27,2023-01-04,2,8
46225.0,6598405,22,22,7,7,2022-12-27,2023-01-04,0,8
46225.0,6623400,5,5,8,0,2022-12-27,2023-01-04,8,8
46228.0,504010,2,2,2,2,2023-01-10,2023-02-01,0,22
46228.0,505018,8,8,2,2,2023-01-10,2023-02-01,0,22
46228.0,829012,2,0,2,0,2023-01-10,2023-02-01,2,22
46228.0,829012,1,1,2,0,2023-01-10,2023-02-26,2,47
46228.0,829012,1,1,2,0,2023-02-01,2023-02-26,2,25
46235.0,5482401,4,4,4,4,2023-01-18,2023-02-08,0,21
46237.0,97403,6,6,6,6,2023-01-26,2023-03-02,0,35
46301.0,374025,1,1,1,0,2022-12-29,2023-02-17,1,50
46305.0,367012,3,3,3,0,2023-02-09,2023-02-20,3,11
46309.0,8720790,4,4,4,0,2023-03-20,2023-03-23,4,3
46325.0,57407,18,18,4,4,2023-01-17,2023-02-21,0,35
46325.0,57407,18,18,14,14,2023-01-16,2023-02-21,0,36
46325.0,89400,12,12,12,12,2023-02-20,2023-03-27,0,35
46325.0,91488,12,12,4,4,2023-01-17,2023-02-21,0,35
46325.0,367012,2,2,2,2,2023-02-20,2023-03-27,0,35
46325.0,6179403,6,6,4,4,2023-01-09,2023-02-20,0,42
46325.0,1AA0004,2,2,2,2,2023-01-09,2023-02-20,0,42
46325.0,1AA0004,2,2,2,2,2023-02-20,2023-03-27,0,35
46415.0,5406,12,12,12,0,2023-01-11,2023-01-28,12,17
46450.0,505018,10,10,10,10,2023-01-22,2023-03-10,0,47
46468.0,24406,2,2,2,2,2023-01-23,2023-02-14,0,22
46468.0,6598405,6,6,5,5,2023-01-23,2023-02-14,0,22
46468.0,6623400,4,4,4,4,2023-01-23,2023-02-14,0,22
46533.0,1240407,1,1,2,0,2023-01-04,2023-02-06,2,33
46533.0,1402403,2,0,2,0,2023-01-04,2023-02-06,2,33
46533.0,8720790,5,5,5,0,2023-01-04,2023-02-06,5,33
46533.0,9511404,1,1,1,0,2023-01-04,2023-02-06,1,33
46592.0,1AB2919,8,8,5,5,2023-02-06,2023-03-27,0,49
46611.0,91488,4,4,2,2,2022-12-24,2023-01-16,0,23
46611.0,91488,2,2,2,2,2022-12-24,2023-02-13,0,51
46611.0,91488,2,2,2,2,2023-02-13,2023-03-15,0,30
46611.0,97403,4,4,4,4,2023-02-13,2023-03-15,0,30
46611.0,367012,2,2,1,1,2023-01-16,2023-02-13,0,28
46611.0,387010,1,1,1,1,2022-12-24,2023-02-13,0,51
46611.0,1676404,4,4,2,2,2022-12-28,2023-01-26,0,29
46611.0,1676404,4,4,4,4,2023-01-26,2023-03-15,0,48
46611.0,1679408,8,8,2,2,2022-12-22,2023-01-03,0,12
46611.0,1679408,12,12,8,8,2023-01-03,2023-02-27,0,55
46611.0,4520400,4,4,2,2,2022-12-24,2023-01-16,0,23
46611.0,4520400,2,2,2,2,2022-12-24,2023-02-13,0,51
46611.0,4520400,2,2,2,2,2023-02-13,2023-03-15,0,30
46611.0,4907400,28,28,28,28,2022-12-24,2023-01-16,0,23
46611.0,4907400,28,28,28,28,2022-12-24,2023-02-13,0,51
46611.0,4907400,28,28,28,28,2023-01-16,2023-02-13,0,28
46611.0,4907400,28,28,28,28,2023-01-16,2023-03-15,0,58
46611.0,4907400,28,28,28,28,2023-02-13,2023-03-15,0,30
46611.0,5307401,2,0,2,0,2022-12-24,2022-12-28,2,4
46611.0,5307401,8,0,2,0,2022-12-24,2023-01-16,2,23
46611.0,5307401,4,0,2,0,2022-12-24,2023-01-26,2,33
46611.0,5307401,8,0,2,0,2022-12-28,2023-01-16,2,19
46611.0,5307401,4,0,2,0,2022-12-28,2023-01-26,2,29
46611.0,5307401,4,0,8,0,2023-01-16,2023-01-26,8,10
46611.0,5482401,20,20,16,16,2022-12-24,2023-01-16,0,23
46611.0,5482401,25,25,16,16,2022-12-24,2023-02-13,0,51
46611.0,5482401,25,25,20,20,2023-01-16,2023-02-13,0,28
46611.0,5482401,25,25,20,20,2023-01-16,2023-03-15,0,58
46611.0,5482401,25,25,25,25,2023-02-13,2023-03-15,0,30
46611.0,6598405,14,14,14,14,2022-12-24,2023-01-16,0,23
46611.0,6598405,12,12,10,10,2023-02-13,2023-03-15,0,30
46611.0,6623400,5,5,4,4,2022-12-24,2023-01-16,0,23
46611.0,6623400,4,4,2,2,2023-02-13,2023-03-15,0,30
46611.0,6968020,3,3,1,1,2023-01-16,2023-02-13,0,28
46611.0,6968038,3,3,1,1,2023-01-16,2023-02-13,0,28
46649.0,1AB3456,3,3,3,3,2023-01-19,2023-03-02,0,42
46649.0,1AB4571,6,6,6,6,2023-01-19,2023-03-02,0,42
46705.0,1AA0004,3,3,1,1,2023-02-02,2023-02-23,0,21
46763.0,14407,4,4,4,0,2023-02-06,2023-02-20,4,14
46763.0,24406,3,3,3,0,2023-02-06,2023-02-20,3,14
46763.0,97403,4,4,4,0,2023-02-06,2023-02-20,4,14
46787.0,5406,6,6,4,0,2023-02-17,2023-03-17,4,28
46787.0,5406,2,2,4,0,2023-02-17,2023-03-17,4,28
46787.0,91488,1,1,1,1,2023-02-17,2023-03-17,0,28
46787.0,97403,4,4,2,0,2023-02-17,2023-03-17,2,28
46787.0,373019,2,2,2,2,2023-02-17,2023-03-17,0,28
46787.0,1402403,4,4,4,4,2023-02-17,2023-03-17,0,28
46787.0,4520400,1,1,1,1,2023-02-17,2023-03-17,0,28
46787.0,5482401,8,8,8,8,2023-02-17,2023-03-17,0,28
46830.0,504010,3,3,3,3,2022-12-12,2023-01-30,0,49
46842.0,358011,1,1,1,1,2023-01-10,2023-02-03,0,24
46842.0,505018,17,17,17,0,2023-01-30,2023-02-03,17,4
46850.0,374025,1,1,2,0,2023-01-17,2023-01-31,2,14
46857.0,504010,3,0,2,2,2023-02-15,2023-02-28,0,13
46900.0,14407,2,2,2,2,2023-01-19,2023-02-24,0,36
46900.0,526014,1,1,1,0,2023-01-10,2023-01-19,1,9
46900.0,526014,1,1,1,0,2023-01-10,2023-01-19,1,9
46900.0,1412402,6,6,5,5,2023-01-19,2023-02-24,0,36
46900.0,5482401,2,2,2,2,2023-01-19,2023-02-24,0,36
46927.0,89400,8,8,5,5,2022-12-13,2023-02-01,0,50
46927.0,89400,8,8,2,2,2023-01-13,2023-02-01,0,19
46927.0,89400,10,10,2,2,2023-01-13,2023-02-27,0,45
46927.0,89400,10,10,8,8,2023-02-01,2023-02-27,0,26
46927.0,97403,11,11,7,7,2022-12-13,2023-02-07,0,56
46927.0,97403,10,10,4,4,2023-02-01,2023-02-27,0,26
46927.0,97403,11,11,4,4,2023-02-01,2023-02-07,0,6
46927.0,233023,1,1,1,1,2023-02-01,2023-02-27,0,26
46927.0,367012,2,2,2,2,2022-12-13,2023-02-01,0,50
46927.0,367012,2,2,2,2,2023-02-01,2023-02-27,0,26
46927.0,378019,2,2,2,2,2022-12-13,2023-02-01,0,50
46927.0,4907400,12,12,8,8,2022-12-13,2023-01-13,0,31
46927.0,4907400,15,0,8,8,2022-12-13,2023-02-01,0,50
46927.0,4907400,35,35,8,8,2022-12-13,2023-02-07,0,56
46927.0,4907400,15,0,12,12,2023-01-13,2023-02-01,0,19
46927.0,4907400,25,25,12,12,2023-01-13,2023-02-27,0,45
46927.0,4907400,35,35,12,12,2023-01-13,2023-02-07,0,25
46927.0,4907400,25,25,15,0,2023-02-01,2023-02-27,15,26
46927.0,4907400,35,35,15,0,2023-02-01,2023-02-07,15,6
46927.0,5307401,10,0,10,0,2023-02-01,2023-02-07,10,6
46927.0,6179403,6,6,6,6,2022-12-13,2023-02-01,0,50
46927.0,6179403,8,8,6,6,2023-02-01,2023-02-27,0,26
46927.0,6179403,8,8,2,2,2023-02-07,2023-02-27,0,20
46927.0,6179403,5,5,2,2,2023-02-07,2023-03-16,0,37
46927.0,6598405,15,15,8,8,2022-12-13,2023-02-01,0,50
46927.0,6598405,8,8,7,7,2023-02-27,2023-03-16,0,17
46931.0,233023,1,1,1,0,2023-02-02,2023-02-22,1,20
46931.0,313197,1,1,1,0,2023-02-02,2023-02-22,1,20
46931.0,315094,1,1,2,0,2023-02-02,2023-02-22,2,20
46931.0,367012,1,1,1,0,2023-02-02,2023-02-22,1,20
46931.0,369026,3,3,10,0,2023-02-02,2023-02-22,10,20
46931.0,373019,3,3,3,0,2023-02-02,2023-02-22,3,20
46931.0,378019,1,1,1,0,2023-02-02,2023-02-22,1,20
46931.0,6968020,1,1,1,0,2023-02-02,2023-02-22,1,20
46931.0,1AA0004,3,3,10,0,2023-02-02,2023-02-22,10,20
47157.0,5406,4,4,2,2,2023-01-29,2023-02-26,0,28
47171.0,1AB2807,1,1,1,1,2022-10-28,2022-11-04,0,7
47200.0,5482401,4,4,4,4,2023-01-30,2023-03-28,0,57
47200.0,6598405,9,9,4,4,2023-01-30,2023-03-23,0,52
47200.0,6623400,7,7,4,4,2023-01-30,2023-03-23,0,52
47289.0,5482401,6,6,6,6,2023-01-03,2023-02-09,0,37
47289.0,9511404,2,0,4,0,2023-01-03,2023-02-09,4,37
47330.0,5406,2,2,2,2,2023-02-09,2023-03-24,0,43
47330.0,16403,1,1,1,1,2023-02-09,2023-03-24,0,43
47330.0,5482401,4,4,2,2,2023-02-09,2023-03-24,0,43
47331.0,373019,1,0,1,0,2023-02-10,2023-03-13,1,31
47405.0,829012,4,4,4,4,2023-01-10,2023-02-14,0,35
47405.0,830019,4,4,4,4,2023-01-10,2023-02-14,0,35
47405.0,6979407,10,10,10,10,2022-12-27,2023-02-14,0,49
47483.0,5482401,5,5,2,2,2023-01-06,2023-02-09,0,34
47582.0,16403,4,4,4,4,2023-01-05,2023-01-10,0,5
47582.0,97403,4,4,4,0,2023-01-05,2023-01-10,4,5
47582.0,97403,4,4,4,4,2023-01-05,2023-01-10,0,5
47582.0,504010,2,0,2,0,2023-01-05,2023-01-10,2,5
47582.0,504010,2,2,2,0,2023-01-05,2023-01-17,2,12
47582.0,504010,2,2,2,0,2023-01-05,2023-02-21,2,47
47582.0,504010,2,2,2,0,2023-01-10,2023-01-17,2,7
47582.0,504010,2,2,2,0,2023-01-10,2023-02-21,2,42
47582.0,504010,6,6,2,0,2023-01-10,2023-03-10,2,59
47582.0,504010,2,2,2,2,2023-01-17,2023-02-21,0,35
47582.0,504010,6,6,2,2,2023-01-17,2023-03-10,0,52
47582.0,504010,6,6,2,2,2023-02-21,2023-03-10,0,17
47582.0,505018,2,0,2,0,2023-01-05,2023-01-10,2,5
47582.0,505018,2,2,2,0,2023-01-05,2023-01-17,2,12
47582.0,505018,2,2,2,0,2023-01-05,2023-02-21,2,47
47582.0,505018,2,2,2,0,2023-01-10,2023-01-17,2,7
47582.0,505018,2,2,2,0,2023-01-10,2023-02-21,2,42
47582.0,505018,6,6,2,0,2023-01-10,2023-03-10,2,59
47582.0,505018,2,2,2,2,2023-01-17,2023-02-21,0,35
47582.0,505018,6,6,2,2,2023-01-17,2023-03-10,0,52
47582.0,505018,6,6,2,2,2023-02-21,2023-03-10,0,17
47582.0,546012,1,1,1,1,2023-01-05,2023-01-10,0,5
47582.0,547010,1,1,1,1,2023-01-05,2023-01-10,0,5
47582.0,548026,1,1,1,1,2023-01-05,2023-01-10,0,5
47582.0,549024,1,1,1,1,2023-01-05,2023-01-10,0,5
47582.0,571019,1,1,1,1,2023-02-21,2023-03-10,0,17
47582.0,1412402,5,5,5,5,2023-01-05,2023-01-10,0,5
47582.0,5482401,4,4,4,4,2023-01-05,2023-01-10,0,5
47582.0,5482401,4,4,4,4,2023-01-05,2023-02-21,0,47
47582.0,5482401,4,4,4,4,2023-01-10,2023-02-21,0,42
47582.0,5482401,6,6,4,4,2023-01-10,2023-03-10,0,59
47582.0,5482401,6,6,4,4,2023-02-21,2023-03-10,0,17
47613.0,571415,1,1,1,0,2023-03-06,2023-03-28,1,22
47650.0,5406,4,0,4,4,2023-01-04,2023-02-08,0,35
47650.0,97403,16,16,4,4,2023-01-04,2023-02-11,0,38
47650.0,97403,6,0,4,4,2023-01-04,2023-02-08,0,35
47650.0,97403,16,16,6,0,2023-02-08,2023-02-11,6,3
47650.0,367012,3,0,3,3,2023-01-04,2023-02-08,0,35
47650.0,367012,2,2,3,0,2023-02-08,2023-02-11,3,3
47650.0,4520400,1,1,1,1,2023-01-04,2023-02-08,0,35
47650.0,6598405,2,2,2,2,2023-01-04,2023-02-08,0,35
47650.0,9511404,2,2,1,1,2023-01-04,2023-02-08,0,35
47669.0,829012,2,0,2,2,2023-01-18,2023-03-15,0,56
47759.0,4757409,5,5,5,5,2022-12-28,2023-02-22,0,56
47779.0,91488,8,8,5,5,2022-12-29,2023-02-14,0,47
47779.0,367012,2,2,2,2,2022-12-29,2023-02-16,0,49
47779.0,367012,2,0,2,2,2022-12-29,2023-02-14,0,47
47779.0,367012,2,2,2,0,2023-02-14,2023-02-16,2,2
47779.0,1679408,1,0,1,1,2022-12-29,2023-02-16,0,49
47779.0,1679408,6,6,1,1,2022-12-29,2023-02-14,0,47
47779.0,3704138,10,10,8,8,2022-12-29,2023-02-14,0,47
47779.0,4907400,4,4,8,0,2022-12-29,2023-02-14,8,47
47779.0,5488409,8,0,6,6,2022-12-29,2023-02-16,0,49
47779.0,5488409,8,0,6,6,2022-12-29,2023-02-14,0,47
47779.0,5488409,8,0,8,0,2023-02-14,2023-02-16,8,2
47810.0,97403,7,7,10,0,2023-01-25,2023-02-26,10,32
47810.0,129503,1,0,1,0,2023-01-25,2023-02-26,1,32
47810.0,367012,5,5,5,0,2023-01-25,2023-02-26,5,32
47810.0,783010,2,0,1,0,2023-01-25,2023-02-26,1,32
47810.0,787012,2,0,1,0,2023-01-25,2023-02-26,1,32
47810.0,829012,1,1,2,0,2023-01-25,2023-02-26,2,32
47810.0,829012,2,0,2,0,2023-01-25,2023-02-26,2,32
47810.0,829012,1,1,2,0,2023-01-25,2023-02-26,2,32
47810.0,829012,2,0,2,0,2023-01-25,2023-02-26,2,32
47810.0,5482401,5,5,8,0,2023-01-25,2023-02-26,8,32
47810.0,6598405,5,5,8,0,2023-01-25,2023-02-26,8,32
47810.0,6623400,5,5,8,0,2023-01-25,2023-02-26,8,32
47810.0,1AB2733,5,0,5,0,2023-01-25,2023-02-26,5,32
47810.0,1AB2733,5,0,4,4,2023-01-25,2023-02-26,0,32
47810.0,1AB2735,4,0,6,0,2023-01-25,2023-02-26,6,32
47810.0,1AB2739,3,0,1,0,2023-01-25,2023-02-26,1,32
47823.0,5480405,1,1,1,1,2023-02-10,2023-02-21,0,11
47912.0,630054,2,0,2,0,2022-12-29,2023-01-03,2,5
47912.0,630054,2,0,2,2,2022-12-29,2023-01-03,0,5
47992.0,14407,2,2,2,2,2023-01-19,2023-03-14,0,54
47992.0,97403,2,2,2,2,2023-01-19,2023-03-14,0,54
47992.0,5482401,5,5,2,2,2023-01-19,2023-03-14,0,54
48041.0,504010,2,2,1,1,2023-01-11,2023-03-08,0,56
48041.0,505018,2,2,2,2,2023-01-11,2023-03-08,0,56
48054.0,1402403,16,16,16,16,2022-12-08,2023-02-01,0,55
48054.0,5148409,11,11,5,5,2022-12-08,2023-02-01,0,55
48054.0,5482401,10,10,6,6,2022-12-08,2023-02-01,0,55
48054.0,6923016,8,8,6,6,2022-12-08,2023-02-01,0,55
48137.0,97403,8,8,8,8,2023-02-13,2023-03-06,0,21
48248.0,504010,3,3,3,3,2023-01-04,2023-02-20,0,47
48248.0,505018,5,5,5,5,2023-01-04,2023-02-20,0,47
48263.0,1402403,3,3,3,0,2023-01-03,2023-01-06,3,3
